2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 9090 name: "Ushrir Bronzemarked" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 18797 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 18798 name: "Unknown" who appears to be "Dead, Jim." flags: 67158018 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 13968 name: "Alath Combinedgravel" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 13963 name: "'WERE!' Tanknife The Suitor of Bristling" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 2629 name: "Iden Paintdie" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 2707 name: "Asob Faintchanneled" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.509 INFO	core	Ignoring id: 2706 name: "Reg Diamonddune" who appears to be "Dead, Jim." flags: 2147500035 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.510 INFO	core	Ignoring id: 2632 name: "Ushrir Wiretyphoons" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.510 INFO	core	Ignoring id: 2631 name: "'Mace' Intenselenses" who appears to be "Dead, Jim." flags: 2155921411 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.510 INFO	core	Ignoring id: 2627 name: "Eshtan Handlesprinkle" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.510 INFO	core	Ignoring id: 2626 name: "Kol Paintjoyous" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.510 INFO	core	FOUND BEAST "0x1f671a58" "Nanny Goat (Sakzul Ringedrift)" 18799 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 13976 name: "Oddom Silverypaint" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 2634 name: "Avuz Wanegem" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 18800 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 9104 name: "'Unhappy' Flierbasement" who appears to be "Dead, Jim." flags: 2147500043 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 9101 name: "'Axe' Squeezeconstruct" who appears to be "Dead, Jim." flags: 2155921411 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 2715 name: "Stakud Quakewalked" who appears to be "Dead, Jim." flags: 2147532810 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 9102 name: "'Cook' Boatsoldiers" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 13975 name: "Imush Ringedtapers" who appears to be "Dead, Jim." flags: 2147500035 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.511 INFO	core	Ignoring id: 2637 name: "Bim Craftphrase" who appears to be "Dead, Jim." flags: 2147536898 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.512 WARNING	core	vector at "0x018eb998" has over 1.000.000 entries! ( 1003117 ) [src\dfinstance.cpp:143] (check_vector)
2015-mai-19 12:17:14.512 ERROR	core	vector at "0x018eb998" was not read due to an unacceptable size! ( 1003117 ) [src\dfinstance.cpp:154] (check_vector)
2015-mai-19 12:17:14.516 INFO	core	FOUND UNIT "0x1df180f8" "'Miner1' Torchdikes" 2628 144017 [src\dfinstance.cpp:363] (load_dwarves)
2015-mai-19 12:17:14.516 INFO	core	Ignoring id: 2630 name: "Edem Wirefury" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.517 INFO	core	FOUND BEAST "0x1f673968" "Alpaca (Etur Mightybrass)" 18801 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.517 INFO	core	Ignoring id: 19075 name: "Erith Boatbuds" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.517 INFO	core	Ignoring id: 9091 name: "Onul Fencedhailed" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.517 INFO	core	Ignoring id: 9092 name: "Stodir Stakeamuses" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.517 INFO	core	FOUND BEAST "0x1f675878" "Water Buffalo Cow (Bomrek Boardlancers)" 19076 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.518 INFO	core	FOUND BEAST "0x1f676800" "Donkey" 19077 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.518 INFO	core	Ignoring id: 13962 name: "Ingiz Ghosttreaty" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.518 INFO	core	Ignoring id: 19078 name: "Unknown" who appears to be "Dead, Jim." flags: 67125251 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.518 INFO	core	Ignoring id: 13961 name: "Tobul Dyevises" who appears to be "Dead, Jim." flags: 2147532803 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	FOUND BEAST "0x1f678710" "Ram (Cog Scribeshoots)" 19079 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 13960 name: "Zuglar Oilidol" who appears to be "Dead, Jim." flags: 2155888643 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 2722 name: "Mistem Rainwall" who appears to be "Dead, Jim." flags: 2155921411 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 2718 name: "Zan Dabblerwind" who appears to be "Dead, Jim." flags: 2147532803 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 19080 name: "Dastot Divinedikes" who appears to be "Dead, Jim." flags: 2147536898 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 19081 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 19082 name: "Unknown (Vabok Cyclonebridged)" who appears to be "Dead, Jim." flags: 67158018 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 19444 name: "'Miner3' Paddledsoaks" who appears to be "Dead, Jim." flags: 2147532810 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.519 INFO	core	Ignoring id: 19445 name: "Urvad Pulleymobs" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.520 INFO	core	Ignoring id: 2724 name: "Atir Cobaltechoed" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.524 INFO	core	FOUND UNIT "0x1f698710" "Rith Lulledchamber" 19446 149639 [src\dfinstance.cpp:363] (load_dwarves)
2015-mai-19 12:17:14.528 INFO	core	FOUND UNIT "0x1f699698" "'Masony' Attichelped" 19447 149640 [src\dfinstance.cpp:363] (load_dwarves)
2015-mai-19 12:17:14.529 INFO	core	FOUND BEAST "0x1f69a620" "Dog (Kumil Bronzewatch)" 19448 [src\dfinstance.cpp:375] (load_dwarves)
